tweet_id,username,tweet_time,event_date,industry,industry_label,industry_ticker,kol_rank_in_industry,sentiment,sentiment_score_nlp,influence,signal,ind_ret_5m,ind_ret_1h,ind_ret_1d,ind_ret_5d,ind_ret_20d
2050174976603427009,aiwarts,2026-05-01 11:26:19+00:00,2026-05-01,ai_tech,AI / 大模型,QQQ,36,1.0,1.0,0.26236426446749106,0.26236426446749106,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2050179898312970465,aiwarts,2026-05-01 11:45:52+00:00,2026-05-01,ai_tech,AI / 大模型,QQQ,36,0.0115,0.0115,0.26236426446749106,0.0030171890413761473,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2050548419572441231,laogui,2026-05-02 12:10:15+00:00,2026-05-02,ai_tech,AI / 大模型,QQQ,35,0.2061,0.2061,0.26236426446749106,0.05407327490674991,,,-0.0018838826451929,0.0550025286833084,
2050559671308849648,austinit,2026-05-02 12:54:57+00:00,2026-05-02,ai_tech,AI / 大模型,QQQ,23,0.25,0.25,0.688134638736401,0.17203365968410025,,,-0.0018838826451929,0.0550025286833084,
2050825248082448738,sagacity,2026-05-03 06:30:16+00:00,2026-05-03,ai_tech,AI / 大模型,QQQ,46,0.1064,0.1064,0.14842000511827327,0.015791888544584274,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2050868145368261088,aiwarts,2026-05-03 09:20:43+00:00,2026-05-03,ai_tech,AI / 大模型,QQQ,36,-0.1632,-0.1632,0.26236426446749106,-0.04281784796109454,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2050870142410584094,aiwarts,2026-05-03 09:28:39+00:00,2026-05-03,ai_tech,AI / 大模型,QQQ,36,-0.2083,-0.2083,0.26236426446749106,-0.054650476288578394,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2050894735360094298,sagacity,2026-05-03 11:06:23+00:00,2026-05-03,ai_tech,AI / 大模型,QQQ,46,0.25,0.25,0.14842000511827327,0.03710500127956832,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2050943033903046838,gmhzxy,2026-05-03 14:18:18+00:00,2026-05-03,ai_tech,AI / 大模型,QQQ,34,-0.2497,-0.2497,0.26236426446749106,-0.06551235683753252,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2050944692037324959,gmhzxy,2026-05-03 14:24:53+00:00,2026-05-03,ai_tech,AI / 大模型,QQQ,34,-0.2208,-0.2208,0.26236426446749106,-0.057930029594422026,0.0,0.0,-0.0018838826451929,0.0550025286833084,
2051135096661713176,laogui,2026-05-04 03:01:29+00:00,2026-05-04,ai_tech,AI / 大模型,QQQ,35,0.2462,0.2462,0.26236426446749106,0.0645940819118963,0.0,0.0,0.0129740524393653,0.0600552443991391,
2051200126178435562,laogui,2026-05-04 07:19:54+00:00,2026-05-04,ai_tech,AI / 大模型,QQQ,35,0.2497,0.2497,0.26236426446749106,0.06551235683753252,0.0,0.0,0.0129740524393653,0.0600552443991391,
2051249565538632092,RonVonng,2026-05-04 10:36:21+00:00,2026-05-04,ai_tech,AI / 大模型,QQQ,28,-0.2224,-0.2224,0.3920420877760237,-0.08719016032138766,0.0,0.0,0.0129740524393653,0.0600552443991391,
2051351100633289052,laogui,2026-05-04 17:19:49+00:00,2026-05-04,ai_tech,AI / 大模型,QQQ,35,0.2417,0.2417,0.26236426446749106,0.06341344272179258,-5.5844184571607336e-05,-0.0012328328993321,0.0129740524393653,0.0600552443991391,
2051516778464084183,laogui,2026-05-05 04:18:09+00:00,2026-05-05,ai_tech,AI / 大模型,QQQ,35,0.5186,0.5186,0.26236426446749106,0.13606210755284084,0.0,0.0,0.0207743936914068,0.0376021558275632,
2051548650791444919,sagacity,2026-05-05 06:24:48+00:00,2026-05-05,ai_tech,AI / 大模型,QQQ,46,0.25,0.25,0.14842000511827327,0.03710500127956832,0.0,0.0,0.0207743936914068,0.0376021558275632,
2051565082526846984,RonVonng,2026-05-05 07:30:06+00:00,2026-05-05,ai_tech,AI / 大模型,QQQ,28,0.2364,0.2364,0.3920420877760237,0.092678749550252,0.0,0.0,0.0207743936914068,0.0376021558275632,
2051666197889118273,sagacity,2026-05-05 14:11:54+00:00,2026-05-05,ai_tech,AI / 大模型,QQQ,46,-0.2491,-0.2491,0.14842000511827327,-0.03697142327496187,0.0019866897713591,0.0025827505961506,0.0207743936914068,0.0376021558275632,
2051699249986126031,luoleiorg,2026-05-05 16:23:14+00:00,2026-05-05,ai_tech,AI / 大模型,QQQ,51,0.25,0.25,0.09531017980432487,0.023827544951081216,-0.0001321931680061,0.0010571868541018,0.0207743936914068,0.0376021558275632,
2051664020403290398,sanyi_eth_,2026-05-05 14:03:15+00:00,2026-05-05,crypto,加密,BTC-USD,9,0.5,0.5,2.8231630082027146,1.4115815041013573,0.0,0.0,0.0061842923164892,0.0149749055452426,
2051842500973953032,sagacity,2026-05-06 01:52:28+00:00,2026-05-06,ai_tech,AI / 大模型,QQQ,46,0.2499,0.2499,0.14842000511827327,0.03709015927905649,0.0,0.0,-0.0011929474776779,0.0272216420796147,
2051861523748827253,aiwarts,2026-05-06 03:08:03+00:00,2026-05-06,ai_tech,AI / 大模型,QQQ,36,0.0319,0.0319,0.26236426446749106,0.008369420036512963,0.0,0.0,-0.0011929474776779,0.0272216420796147,
2051897693900046446,sagacity,2026-05-06 05:31:47+00:00,2026-05-06,ai_tech,AI / 大模型,QQQ,46,0.25,0.25,0.14842000511827327,0.03710500127956832,0.0,0.0,-0.0011929474776779,0.0272216420796147,
2052029080548057234,aiwarts,2026-05-06 14:13:52+00:00,2026-05-06,ai_tech,AI / 大模型,QQQ,36,-0.0,-0.0,0.26236426446749106,-0.0,0.0009081662146381,0.0057686292250902,-0.0011929474776779,0.0272216420796147,
2052060189910860065,sanyi_eth_,2026-05-06 16:17:29+00:00,2026-05-06,crypto,加密,BTC-USD,9,0.0582,0.0582,2.8231630082027146,0.164308087077398,-0.0011104687579888,-0.0010881598063927,-0.0174085968313082,0.0036936601218644,
2052203829823938721,sagacity,2026-05-07 01:48:15+00:00,2026-05-07,ai_tech,AI / 大模型,QQQ,46,0.2183,0.2183,0.14842000511827327,0.03240008711731905,0.0,0.0,0.0234408408929045,0.0357584474899079,
2052214581121147159,luoleiorg,2026-05-07 02:30:59+00:00,2026-05-07,ai_tech,AI / 大模型,QQQ,51,0.0369,0.0369,0.09531017980432487,0.003516945634779588,0.0,0.0,0.0234408408929045,0.0357584474899079,
2052219489186705481,RonVonng,2026-05-07 02:50:29+00:00,2026-05-07,ai_tech,AI / 大模型,QQQ,28,0.221,0.221,0.3920420877760237,0.08664130139850124,0.0,0.0,0.0234408408929045,0.0357584474899079,
2052220303758283226,RonVonng,2026-05-07 02:53:43+00:00,2026-05-07,ai_tech,AI / 大模型,QQQ,28,0.2457,0.2457,0.3920420877760237,0.09632474096656901,0.0,0.0,0.0234408408929045,0.0357584474899079,
2052314417841447102,luoleiorg,2026-05-07 09:07:42+00:00,2026-05-07,ai_tech,AI / 大模型,QQQ,51,0.2018,0.2018,0.09531017980432487,0.01923359428451276,0.0,0.0,0.0234408408929045,0.0357584474899079,
2052395493830046073,austinit,2026-05-07 14:29:52+00:00,2026-05-07,ai_tech,AI / 大模型,QQQ,23,0.2001,0.2001,0.688134638736401,0.13769574121115385,0.0012294996488826,0.0006720403716407,0.0234408408929045,0.0357584474899079,
2052410474659254750,RonVonng,2026-05-07 15:29:23+00:00,2026-05-07,ai_tech,AI / 大模型,QQQ,28,0.0012,0.0012,0.3920420877760237,0.0004704505053312284,-0.000251071917497,-0.0042721469587856,0.0234408408929045,0.0357584474899079,
2052580138379088105,luoleiorg,2026-05-08 02:43:34+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,51,-0.0323,-0.0323,0.09531017980432487,-0.0030785188076796932,0.0,0.0,0.0028963874065546,-0.003233817268857,
2052586632730308777,luoleiorg,2026-05-08 03:09:23+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,51,0.2187,0.2187,0.09531017980432487,0.02084433632320585,0.0,0.0,0.0028963874065546,-0.003233817268857,
2052599532010225999,sagacity,2026-05-08 04:00:38+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,46,0.8509,0.8509,0.14842000511827327,0.12629058235513874,0.0,0.0,0.0028963874065546,-0.003233817268857,
2052620498878808144,sagacity,2026-05-08 05:23:57+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,46,0.0595,0.0595,0.14842000511827327,0.008830990304537259,0.0,0.0,0.0028963874065546,-0.003233817268857,
2052636825622294922,luoleiorg,2026-05-08 06:28:50+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,51,-0.0072,-0.0072,0.09531017980432487,-0.000686233294591139,0.0,0.0,0.0028963874065546,-0.003233817268857,
2052670427663864002,luoleiorg,2026-05-08 08:42:21+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,51,0.1757,0.1757,0.09531017980432487,0.01674599859161988,0.0,0.0,0.0028963874065546,-0.003233817268857,
2052703936231145791,gmhzxy,2026-05-08 10:55:30+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,34,-0.1073,-0.1073,0.26236426446749106,-0.028151685577361793,0.0,0.0,0.0028963874065546,-0.003233817268857,
2052761856587211216,sagacity,2026-05-08 14:45:39+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,46,0.5001,0.5001,0.14842000511827327,0.07422484455964846,0.0001841671373783,0.0016560357367174,0.0028963874065546,-0.003233817268857,
2052762077866119462,laogui,2026-05-08 14:46:32+00:00,2026-05-08,ai_tech,AI / 大模型,QQQ,35,1.0,1.0,0.26236426446749106,0.26236426446749106,0.0001841671373783,0.0016560357367174,0.0028963874065546,-0.003233817268857,
2052607201882296525,sanyi_eth_,2026-05-08 04:31:07+00:00,2026-05-08,crypto,加密,BTC-USD,9,-0.2498,-0.2498,2.8231630082027146,-0.7052261194490381,-0.000924992581218,0.0006817232613751,0.0059561145630133,-0.0113441218187305,
2052737638873133354,sanyi_eth_,2026-05-08 13:09:25+00:00,2026-05-08,crypto,加密,BTC-USD,9,-0.2473,-0.2473,2.8231630082027146,-0.6981682119285313,0.0009902570628499,0.0030746113934767,0.0059561145630133,-0.0113441218187305,
2052765966598345133,sanyi_eth_,2026-05-08 15:01:59+00:00,2026-05-08,crypto,加密,BTC-USD,9,0.0068,0.0068,2.8231630082027146,0.01919750845577846,-0.0009251875268538,8.804329971434655e-05,0.0059561145630133,-0.0113441218187305,
2052911390487380452,wlzh,2026-05-09 00:39:51+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,24,0.7447,0.7447,0.5247285289349821,0.39076533549788117,,,0.0028963874065546,-0.003233817268857,
2052915263205707981,laogui,2026-05-09 00:55:14+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,35,0.25,0.25,0.26236426446749106,0.06559106611687276,,,0.0028963874065546,-0.003233817268857,
2052932478940364995,sagacity,2026-05-09 02:03:39+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,46,0.25,0.25,0.14842000511827327,0.03710500127956832,,,0.0028963874065546,-0.003233817268857,
2052965798617190626,wlzh,2026-05-09 04:16:03+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,24,-0.0493,-0.0493,0.5247285289349821,-0.025869116476494616,,,0.0028963874065546,-0.003233817268857,
2052989037812871372,luoleiorg,2026-05-09 05:48:23+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,51,0.25,0.25,0.09531017980432487,0.023827544951081216,,,0.0028963874065546,-0.003233817268857,
2053105185820696744,Pluvio9yte,2026-05-09 13:29:55+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,26,-0.0197,-0.0197,0.4510756193602167,-0.008886189701396268,,,0.0028963874065546,-0.003233817268857,
2053112382558511408,austinit,2026-05-09 13:58:31+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,23,-0.2471,-0.2471,0.688134638736401,-0.17003806923176468,,,0.0028963874065546,-0.003233817268857,
2053119884272570502,Pluvio9yte,2026-05-09 14:28:20+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,26,-0.1678,-0.1678,0.4510756193602167,-0.07569048892864436,,,0.0028963874065546,-0.003233817268857,
2053173813765128636,Pluvio9yte,2026-05-09 18:02:37+00:00,2026-05-09,ai_tech,AI / 大模型,QQQ,26,0.25,0.25,0.4510756193602167,0.11276890484005417,,,0.0028963874065546,-0.003233817268857,
2052991717629108271,nbblock,2026-05-09 05:59:02+00:00,2026-05-09,ai_tools,AI 工具 / Agent,QQQ,3,0.25,0.25,3.973494327516247,0.9933735818790618,,,0.0028963874065546,-0.003233817268857,
2053216857352814824,sanyi_eth_,2026-05-09 20:53:40+00:00,2026-05-09,crypto,加密,BTC-USD,9,0.0284,0.0284,2.8231630082027146,0.08017782943295709,0.0004504544145065,-0.0002370252833738,0.0182802215081221,0.0047962046438758,
2053332787621679180,Pluvio9yte,2026-05-10 04:34:20+00:00,2026-05-10,ai_tech,AI / 大模型,QQQ,26,-0.2452,-0.2452,0.4510756193602167,-0.11060374186712513,0.0,0.0,0.0028963874065546,-0.003233817268857,
2053350405661430175,Pluvio9yte,2026-05-10 05:44:20+00:00,2026-05-10,ai_tech,AI / 大模型,QQQ,26,0.25,0.25,0.4510756193602167,0.11276890484005417,0.0,0.0,0.0028963874065546,-0.003233817268857,
2053466501668380691,laogui,2026-05-10 13:25:40+00:00,2026-05-10,ai_tech,AI / 大模型,QQQ,35,0.2487,0.2487,0.26236426446749106,0.06524999257306503,0.0,0.0,0.0028963874065546,-0.003233817268857,
2053319208151445850,nbblock,2026-05-10 03:40:22+00:00,2026-05-10,ai_tools,AI 工具 / Agent,QQQ,3,0.2496,0.2496,3.973494327516247,0.9917841841480552,0.0,0.0,0.0028963874065546,-0.003233817268857,
2053495385931280575,leifuchen,2026-05-10 15:20:26+00:00,2026-05-10,ai_tools,AI 工具 / Agent,QQQ,6,0.25,0.25,2.863913698933143,0.7159784247332858,0.0,0.0,0.0028963874065546,-0.003233817268857,
2053515341498851434,nbblock,2026-05-10 16:39:44+00:00,2026-05-10,ai_tools,AI 工具 / Agent,QQQ,3,0.2167,0.2167,3.973494327516247,0.8610562207727708,0.0,0.0,0.0028963874065546,-0.003233817268857,
2053607356005548544,leifuchen,2026-05-10 22:45:22+00:00,2026-05-10,ai_tools,AI 工具 / Agent,QQQ,6,0.25,0.25,2.863913698933143,0.7159784247332858,0.0,0.0,0.0028963874065546,-0.003233817268857,
2053627318908985775,wlzh,2026-05-11 00:04:42+00:00,2026-05-11,ai_tech,AI / 大模型,QQQ,24,-0.5,-0.5,0.5247285289349821,-0.26236426446749106,0.0,0.0,-0.008481806809764,,
2053677537121952028,RonVonng,2026-05-11 03:24:14+00:00,2026-05-11,ai_tech,AI / 大模型,QQQ,28,0.2492,0.2492,0.3920420877760237,0.0976968882737851,0.0,0.0,-0.008481806809764,,
2053699385343840266,Pluvio9yte,2026-05-11 04:51:04+00:00,2026-05-11,ai_tech,AI / 大模型,QQQ,26,-0.2377,-0.2377,0.4510756193602167,-0.1072206747219235,0.0,0.0,-0.008481806809764,,
2053701218359554217,wlzh,2026-05-11 04:58:21+00:00,2026-05-11,ai_tech,AI / 大模型,QQQ,24,0.9958,0.9958,0.5247285289349821,0.5225246691134552,0.0,0.0,-0.008481806809764,,
2053852651058843904,Pluvio9yte,2026-05-11 15:00:05+00:00,2026-05-11,ai_tech,AI / 大模型,QQQ,26,0.249,0.249,0.4510756193602167,0.11231782922069396,-0.0013467465683779,0.0023779564439485,-0.008481806809764,,
2053864451930304922,Pluvio9yte,2026-05-11 15:46:58+00:00,2026-05-11,ai_tech,AI / 大模型,QQQ,26,-0.0855,-0.0855,0.4510756193602167,-0.03856696545529853,5.598065718737111e-05,-0.0017783900988592,-0.008481806809764,,
2053880685409255498,Pluvio9yte,2026-05-11 16:51:29+00:00,2026-05-11,ai_tech,AI / 大模型,QQQ,26,0.2349,0.2349,0.4510756193602167,0.10595766298771489,0.0007050117834503,0.0012083591978946,-0.008481806809764,,
2053646745809432785,nbblock,2026-05-11 01:21:53+00:00,2026-05-11,ai_tools,AI 工具 / Agent,QQQ,3,0.5002,0.5002,3.973494327516247,1.9875418626236268,0.0,0.0,-0.008481806809764,,
2053794386622734535,leifuchen,2026-05-11 11:08:34+00:00,2026-05-11,ai_tools,AI 工具 / Agent,QQQ,6,-0.5,-0.5,2.863913698933143,-1.4319568494665715,0.0,0.0,-0.008481806809764,,
2053821770709295358,leifuchen,2026-05-11 12:57:22+00:00,2026-05-11,ai_tools,AI 工具 / Agent,QQQ,6,0.5,0.5,2.863913698933143,1.4319568494665715,0.0,-0.0027477757964866,-0.008481806809764,,
2053842630128374006,nbblock,2026-05-11 14:20:16+00:00,2026-05-11,ai_tools,AI 工具 / Agent,QQQ,3,0.25,0.25,3.973494327516247,0.9933735818790618,0.0010424893517588,0.0048462341103994,-0.008481806809764,,
2053722936398549316,ohxiyu,2026-05-11 06:24:39+00:00,2026-05-11,crypto,加密,BTC-USD,2,-1.0,-1.0,4.319752215189378,-4.319752215189378,-0.0004949824411492,-0.0031002496718449,-0.0153044261941864,-0.0450545834893858,
2053726800249848205,sanyi_eth_,2026-05-11 06:40:00+00:00,2026-05-11,crypto,加密,BTC-USD,9,0.625,0.625,2.8231630082027146,1.7644768801266966,-0.0006933044061714,-0.0012645965182989,-0.0153044261941864,-0.0450545834893858,
2053769966391091404,sanyi_eth_,2026-05-11 09:31:31+00:00,2026-05-11,crypto,加密,BTC-USD,9,-0.0683,-0.0683,2.8231630082027146,-0.1928220334602454,0.0006734365936109,0.0020474637028884,-0.0153044261941864,-0.0450545834893858,
2053852217246208132,ohxiyu,2026-05-11 14:58:21+00:00,2026-05-11,crypto,加密,BTC-USD,2,0.9998,0.9998,4.319752215189378,4.31888826474634,9.485971436395956e-05,0.0057811296594159,-0.0153044261941864,-0.0450545834893858,
2053858515165511779,ohxiyu,2026-05-11 15:23:23+00:00,2026-05-11,crypto,加密,BTC-USD,2,-0.065,-0.065,4.319752215189378,-0.2807838939873096,-0.0014314093228278,0.0054475025178641,-0.0153044261941864,-0.0450545834893858,
2054005760175308882,luoleiorg,2026-05-12 01:08:29+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,51,-0.1516,-0.1516,0.09531017980432487,-0.014449023258335652,0.0,0.0,0.0105622304188508,,
2054009850024329436,luoleiorg,2026-05-12 01:24:44+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,51,-0.2488,-0.2488,0.09531017980432487,-0.023713172735316024,0.0,0.0,0.0105622304188508,,
2054041031839269252,austinit,2026-05-12 03:28:38+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,23,0.0955,0.0955,0.688134638736401,0.06571685799932629,0.0,0.0,0.0105622304188508,,
2054045854047326546,sagacity,2026-05-12 03:47:48+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,46,0.5,0.5,0.14842000511827327,0.07421000255913664,0.0,0.0,0.0105622304188508,,
2054048694077722918,seekjourney,2026-05-12 03:59:05+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,15,-0.1208,-0.1208,0.9631743177730056,-0.11635145758697908,0.0,0.0,0.0105622304188508,,
2054089357586583997,seekjourney,2026-05-12 06:40:40+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,15,0.25,0.25,0.9631743177730056,0.2407935794432514,0.0,0.0,0.0105622304188508,,
2054091753171632571,seekjourney,2026-05-12 06:50:11+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,15,-0.2487,-0.2487,0.9631743177730056,-0.2395414528301465,0.0,0.0,0.0105622304188508,,
2054095216571990524,luoleiorg,2026-05-12 07:03:57+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,51,-0.0813,-0.0813,0.09531017980432487,-0.007748717618091611,0.0,0.0,0.0105622304188508,,
2054128539721498903,cheery9998,2026-05-12 09:16:22+00:00,2026-05-12,ai_tech,AI / 大模型,QQQ,45,0.9181,0.9181,0.14842000511827327,0.1362644066990867,0.0,0.0,0.0105622304188508,,
