tweet_id,username,industry,industry_label,tweet_time,ind_ret_1d,event_date,transformer_score,transformer_score_train_only,influence,sig_transformer
2049044122946965978,gefei55,ai_tech,AI / 大模型,2026-04-28 08:32:42+00:00,0.0061136333448092,2026-04-28,0.003693112836288307,0.003693112836288307,0.2151113796169455,0.0007944305972950283
2049215630717464823,jiayuan_jy,ai_tech,AI / 大模型,2026-04-28 19:54:13+00:00,0.0061136333448092,2026-04-28,0.001515341848202516,0.001515341848202516,0.13976194237515868,0.00021178712006714648
2049284394364584287,gefei55,ai_tech,AI / 大模型,2026-04-29 00:27:28+00:00,0.0093262736246331,2026-04-29,0.007753938836515104,0.007753938836515104,0.2151113796169455,0.0016679604805881771
2049385667084358018,jiayuan_jy,ai_tech,AI / 大模型,2026-04-29 07:09:53+00:00,0.0093262736246331,2026-04-29,0.007482726621935266,0.007482726621935266,0.13976194237515868,0.0010458004069439824
2049748642534199599,jiayuan_jy,ai_tech,AI / 大模型,2026-04-30 07:12:13+00:00,0.0095995960604928,2026-04-30,0.0042911914012253105,0.0042911914012253105,0.13976194237515868,0.0005997452453388283
2050089615739269289,0xcryptowizard,crypto,加密,2026-05-01 05:47:07+00:00,0.0061173716726998,2026-05-01,0.005809875446539803,0.005809875446539803,3.2895206644375325,0.01911170533920092
2050182348709167202,jiayuan_jy,ai_tech,AI / 大模型,2026-05-01 11:55:37+00:00,-0.0018838826451929,2026-05-01,-0.009533958201455077,-0.009533958201455077,0.13976194237515868,-0.0013324845167589359
2050193863923699830,0xcryptowizard,crypto,加密,2026-05-01 12:41:22+00:00,0.0061173716726998,2026-05-01,-0.012188507953205988,-0.012188507953205988,3.2895206644375325,-0.04009434878073231
2050277840973951254,kaylyn_0x,ai_tech,AI / 大模型,2026-05-01 18:15:04+00:00,-0.0018838826451929,2026-05-01,-0.0020098120507602013,-0.0020098120507602013,0.7030975114131134,-0.0014130938512975835
2050280896704512477,jiayuan_jy,ai_tech,AI / 大模型,2026-05-01 18:27:12+00:00,-0.0018838826451929,2026-05-01,-0.0007798419137204264,-0.0007798419137204264,0.13976194237515868,-0.00010899222060712772
2050840011390726290,biquanliergou,ai_tech,AI / 大模型,2026-05-03 07:28:56+00:00,-0.0018838826451929,2026-05-03,-0.001389668817221545,-0.001389668817221545,0.1988508587451652,-0.00027633683767588224
2050926356394123429,gefei55,ai_tech,AI / 大模型,2026-05-03 13:12:02+00:00,-0.0018838826451929,2026-05-03,-0.0037103825590366355,-0.0037103825590366355,0.2151113796169455,-0.0007981455111810233
2050967438888706168,kaylyn_0x,ai_tech,AI / 大模型,2026-05-03 15:55:17+00:00,-0.0018838826451929,2026-05-03,0.000857165201378234,0.000857165201378234,0.7030975114131134,0.0006026707199589565
2051168820069609640,gefei55,ai_tech,AI / 大模型,2026-05-04 05:15:30+00:00,0.0129740524393653,2026-05-04,0.0035567456083690765,0.0035567456083690765,0.2151113796169455,0.0007650964547627841
2051247150617526384,kaylyn_0x,ai_tech,AI / 大模型,2026-05-04 10:26:45+00:00,0.0129740524393653,2026-05-04,0.0064640866548855164,0.0064640866548855164,0.7030975114131134,0.0045448832406087235
2051508122813178070,0xcryptowizard,crypto,加密,2026-05-05 03:43:46+00:00,0.0061842923164892,2026-05-05,-0.007772822316123821,-0.007772822316123821,3.2895206644375325,-0.025568859629890514
2051524889379770744,gefei55,ai_tech,AI / 大模型,2026-05-05 04:50:23+00:00,0.0207743936914068,2026-05-05,0.01430563719732433,0.01430563719732433,0.2151113796169455,0.00307730535381593
2051574842198294954,gefei55,ai_tech,AI / 大模型,2026-05-05 08:08:53+00:00,0.0207743936914068,2026-05-05,0.0031692562891192776,0.0031692562891192776,0.2151113796169455,0.0006817430927121288
2051823511782691235,Jason_Young1231,ai_tech,AI / 大模型,2026-05-06 00:37:00+00:00,-0.0011929474776779,2026-05-06,0.0009890083107382376,0.0009890083107382376,0.22314355131420976,0.00022069082673739784
2051907087614259366,0xcryptowizard,crypto,加密,2026-05-06 06:09:06+00:00,-0.0174085968313082,2026-05-06,0.0030098682338453994,0.0030098682338453994,3.2895206644375325,0.00990102375246854
2051923092793172109,gefei55,ai_tech,AI / 大模型,2026-05-06 07:12:42+00:00,-0.0011929474776779,2026-05-06,0.0007274376991328472,0.0007274376991328472,0.2151113796169455,0.00015648012704584327
2052011788141769183,kaylyn_0x,ai_tech,AI / 大模型,2026-05-06 13:05:09+00:00,-0.0011929474776779,2026-05-06,0.0031728701505642914,0.0031728701505642914,0.7030975114131134,0.0022308371068987037
2052015739889217777,Jason_Young1231,ai_tech,AI / 大模型,2026-05-06 13:20:51+00:00,-0.0011929474776779,2026-05-06,0.0019388021810569913,0.0019388021810569913,0.22314355131420976,0.00043263120397679254
2052193913365242156,gefei55,ai_tech,AI / 大模型,2026-05-07 01:08:51+00:00,0.0234408408929045,2026-05-07,-0.0005775477542223923,-0.0005775477542223923,0.2151113796169455,-0.00012423709420544737
2052227259160043968,gefei55,ai_tech,AI / 大模型,2026-05-07 03:21:21+00:00,0.0234408408929045,2026-05-07,0.0029717417328545053,0.0029717417328545053,0.2151113796169455,0.0006392554640195849
2052296599020454009,Jason_Young1231,ai_tech,AI / 大模型,2026-05-07 07:56:53+00:00,0.0234408408929045,2026-05-07,0.004282082221606291,0.004282082221606291,0.22314355131420976,0.0009555190339486688
2052373447662256265,victor_wu,ai_tech,AI / 大模型,2026-05-07 13:02:15+00:00,0.0234408408929045,2026-05-07,0.0020825582743041506,0.0020825582743041506,0.9400072584914712,0.0019576198940773736
2052382322285220241,victor_wu,ai_tech,AI / 大模型,2026-05-07 13:37:31+00:00,0.0234408408929045,2026-05-07,0.00212237401492015,0.00212237401492015,0.9400072584914712,0.0019950469792586268
2052416004551237769,kaylyn_0x,ai_tech,AI / 大模型,2026-05-07 15:51:22+00:00,0.0234408408929045,2026-05-07,0.016487912424781783,0.016487912424781783,0.7030975114131134,0.011592610194261424
2052416060394217845,Jason_Young1231,ai_tech,AI / 大模型,2026-05-07 15:51:35+00:00,0.0234408408929045,2026-05-07,0.00043271721778475724,0.00043271721778475724,0.22314355131420976,9.655805669129506e-05
2052437357891301454,victor_wu,ai_tech,AI / 大模型,2026-05-07 17:16:13+00:00,0.0234408408929045,2026-05-07,0.013515530633781008,0.013515530633781008,0.9400072584914712,0.01270469689811798
2052542212861251777,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-08 00:12:52+00:00,0.0028963874065546,2026-05-08,0.006765491260674084,0.006765491260674084,2.91180703861623,0.019699805072527388
2052575580793839978,Jason_Young1231,ai_tech,AI / 大模型,2026-05-08 02:25:28+00:00,0.0028963874065546,2026-05-08,-0.0015491532665486774,-0.0015491532665486774,0.22314355131420976,-0.00034568356142768045
2052582908330930578,0xcryptowizard,crypto,加密,2026-05-08 02:54:35+00:00,0.0059561145630133,2026-05-08,0.005442120944289224,0.005442120944289224,3.2895206644375325,0.0179019693046077
2052633792163266632,kaylyn_0x,ai_tech,AI / 大模型,2026-05-08 06:16:46+00:00,0.0028963874065546,2026-05-08,0.004240625071044024,0.004240625071044024,0.7030975114131134,0.002981572934287111
2052667057263739382,gefei55,ai_tech,AI / 大模型,2026-05-08 08:28:57+00:00,0.0028963874065546,2026-05-08,0.010685373843890216,0.010685373843890216,0.2151113796169455,0.0022985455092820483
2052695653118071223,kaylyn_0x,ai_tech,AI / 大模型,2026-05-08 10:22:35+00:00,0.0028963874065546,2026-05-08,0.0008237620671632698,0.0008237620671632698,0.7030975114131134,0.000579185059419017
2052732115276697857,victor_wu,ai_tech,AI / 大模型,2026-05-08 12:47:28+00:00,0.0028963874065546,2026-05-08,0.0012656450404730417,0.0012656450404730417,0.9400072584914712,0.001189715524718391
2052755220808262131,victor_wu,ai_tech,AI / 大模型,2026-05-08 14:19:17+00:00,0.0028963874065546,2026-05-08,0.007261918405630385,0.007261918405630385,0.9400072584914712,0.006826256011865373
2052787431280197862,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-08 16:27:17+00:00,0.0028963874065546,2026-05-08,-0.0024640284318792624,-0.0024640284318792624,2.91180703861623,-0.007174775331296548
2052816165991510472,victor_wu,ai_tech,AI / 大模型,2026-05-08 18:21:28+00:00,0.0028963874065546,2026-05-08,0.0011823208810322434,0.0011823208810322434,0.9400072584914712,0.00111139021003634
2052822209870328223,victor_wu,ai_tech,AI / 大模型,2026-05-08 18:45:29+00:00,0.0028963874065546,2026-05-08,0.006651252979856208,0.006651252979856208,0.9400072584914712,0.006252226079127863
2052850101127938365,victor_wu,ai_tech,AI / 大模型,2026-05-08 20:36:18+00:00,0.0028963874065546,2026-05-08,0.0014244250115139747,0.0014244250115139747,0.9400072584914712,0.0013389698499999335
2052910410945142992,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-09 00:35:57+00:00,0.0028963874065546,2026-05-09,0.0014724256173351833,0.0014724256173351833,2.91180703861623,0.004287419276395434
2052916247247962550,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-09 00:59:09+00:00,0.0028963874065546,2026-05-09,-2.554752558376174e-05,-2.554752558376174e-05,2.91180703861623,-7.438946481402563e-05
2052924817184288805,aigclink,ai_tech,AI / 大模型,2026-05-09 01:33:12+00:00,0.0028963874065546,2026-05-09,-0.006421292520164095,-0.006421292520164095,0.10436001532424277,-0.0006701261858057705
2052944256583750106,Jason_Young1231,ai_tech,AI / 大模型,2026-05-09 02:50:27+00:00,0.0028963874065546,2026-05-09,-0.0035221301757822803,-0.0035221301757822803,0.22314355131420976,-0.0007859406356149999
2052991829151547700,victor_wu,ai_tech,AI / 大模型,2026-05-09 05:59:29+00:00,0.0028963874065546,2026-05-09,-0.0014576501620522575,-0.0014576501620522575,0.9400072584914712,-0.0013702017326703913
2053049407055245676,kaylyn_0x,ai_tech,AI / 大模型,2026-05-09 09:48:17+00:00,0.0028963874065546,2026-05-09,0.0073730600707988,0.0073730600707988,0.7030975114131134,0.005183980187278029
2053080312721412468,0xcryptowizard,crypto,加密,2026-05-09 11:51:05+00:00,0.0182802215081221,2026-05-09,-0.004197877290751381,-0.004197877290751381,3.2895206644375325,-0.013809004094699713
2053334872874438794,0xcryptowizard,crypto,加密,2026-05-10 04:42:37+00:00,-0.0049992471786796,2026-05-10,-0.00481844286135666,-0.00481844286135666,3.2895206644375325,-0.015850367362844245
2053351805422366851,kaylyn_0x,ai_tech,AI / 大模型,2026-05-10 05:49:54+00:00,0.0028963874065546,2026-05-10,-0.006588460853802088,-0.006588460853802088,0.7030975114131134,-0.0046323304303509645
2053415626874720730,biquanliergou,ai_tech,AI / 大模型,2026-05-10 10:03:30+00:00,0.0028963874065546,2026-05-10,0.0012074757956409606,0.0012074757956409606,0.1988508587451652,0.00024010759887720663
2053416150189724112,biquanliergou,ai_tech,AI / 大模型,2026-05-10 10:05:35+00:00,0.0028963874065546,2026-05-10,0.004595889060833021,0.004595889060833021,0.1988508587451652,0.000913896486444157
2053483644321161313,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-10 14:33:47+00:00,0.0028963874065546,2026-05-10,0.004582095994648353,0.004582095994648353,2.91180703861623,0.013342179368832308
2053650596172017814,0xcryptowizard,crypto,加密,2026-05-11 01:37:11+00:00,-0.0153044261941864,2026-05-11,0.003534546803362063,0.003534546803362063,3.2895206644375325,0.01162696474908113
2053745607244673187,kaylyn_0x,ai_tech,AI / 大模型,2026-05-11 07:54:44+00:00,-0.008481806809764,2026-05-11,0.004878144170863073,0.004878144170863073,0.7030975114131134,0.003429811026848212
2053765076801470554,aigclink,ai_tech,AI / 大模型,2026-05-11 09:12:06+00:00,-0.008481806809764,2026-05-11,0.0005817972431468163,0.0005817972431468163,0.10436001532424277,6.071636921040394e-05
2053772080177713432,xicilion,ai_tech,AI / 大模型,2026-05-11 09:39:55+00:00,-0.008481806809764,2026-05-11,-0.01206190251835814,-0.01206190251835814,0.14842000511827327,-0.0017902276335108286
2053781401221345696,Jason_Young1231,ai_tech,AI / 大模型,2026-05-11 10:16:58+00:00,-0.008481806809764,2026-05-11,0.00012215422867122624,0.00012215422867122624,0.22314355131420976,2.7257928393745487e-05
2053804334077690102,victor_wu,ai_tech,AI / 大模型,2026-05-11 11:48:05+00:00,-0.008481806809764,2026-05-11,0.007469282885501015,0.007469282885501015,0.9400072584914712,0.007021180128097075
2053850628947062854,huangyun_122,ai_tech,AI / 大模型,2026-05-11 14:52:03+00:00,-0.008481806809764,2026-05-11,0.012051306313467458,0.012051306313467458,0.37156355643248307,0.004477826233489205
2053891109420773636,victor_wu,ai_tech,AI / 大模型,2026-05-11 17:32:54+00:00,-0.008481806809764,2026-05-11,-0.008389814894943382,-0.008389814894943382,0.9400072584914712,-0.00788648689864664
2053914019019268308,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-11 19:03:56+00:00,-0.008481806809764,2026-05-11,0.008590159918579286,0.008590159918579286,2.91180703861623,0.025012888113758184
2053989326350860316,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-12 00:03:11+00:00,0.0105622304188508,2026-05-12,0.009768300364631017,0.009768300364631017,2.91180703861623,0.02844340575705008
2053991504926904472,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-12 00:11:50+00:00,0.0105622304188508,2026-05-12,0.004227387491882815,0.004227387491882815,2.91180703861623,0.01230933665382259
2054028720529453303,aigclink,ai_tech,AI / 大模型,2026-05-12 02:39:43+00:00,0.0105622304188508,2026-05-12,0.005876153072443747,0.005876153072443747,0.10436001532424277,0.0006132354246878257
2054043265218036018,Jason_Young1231,ai_tech,AI / 大模型,2026-05-12 03:37:31+00:00,0.0105622304188508,2026-05-12,0.002755878258337551,0.002755878258337551,0.22314355131420976,0.0006149564615550603
2054065468231868770,lukfan,ai_tech,AI / 大模型,2026-05-12 05:05:44+00:00,0.0105622304188508,2026-05-12,0.00138815365854871,0.00138815365854871,0.25464221837358075,0.00035348252705624567
2054075721648394252,victor_wu,ai_tech,AI / 大模型,2026-05-12 05:46:29+00:00,0.0105622304188508,2026-05-12,0.004325727043308281,0.004325727043308281,0.9400072584914712,0.004066214818962635
2054106947352453421,lukfan,ai_tech,AI / 大模型,2026-05-12 07:50:34+00:00,0.0105622304188508,2026-05-12,0.0033955246496262664,0.0033955246496262664,0.25464221837358075,0.000864643929323008
2054107784623607977,lukfan,ai_tech,AI / 大模型,2026-05-12 07:53:53+00:00,0.0105622304188508,2026-05-12,0.0034470593681376156,0.0034470593681376156,0.25464221837358075,0.000877766844367996
2054132825557741599,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-12 09:33:24+00:00,0.0105622304188508,2026-05-12,0.008891173473696182,0.008891173473696182,2.91180703861623,0.025889381502266457
2054177632145838505,kaylyn_0x,ai_tech,AI / 大模型,2026-05-12 12:31:26+00:00,0.0105622304188508,2026-05-12,0.012878187232433207,0.012878187232433207,0.7030975114131134,0.009054621394635918
2054194923923177578,Jason_Young1231,ai_tech,AI / 大模型,2026-05-12 13:40:09+00:00,0.0105622304188508,2026-05-12,0.0034571566676355626,0.0034571566676355626,0.22314355131420976,0.0007714422162657986
2054201688123404694,huangyun_122,ai_tech,AI / 大模型,2026-05-12 14:07:02+00:00,0.0105622304188508,2026-05-12,0.004817391385821637,0.004817391385821637,0.37156355643248307,0.0017899670760430956
2054221946200674368,huangyun_122,ai_tech,AI / 大模型,2026-05-12 15:27:32+00:00,0.0105622304188508,2026-05-12,-0.0017480974192087204,-0.0017480974192087204,0.37156355643248307,-0.0006495292940716374
2054225877593190441,victor_wu,ai_tech,AI / 大模型,2026-05-12 15:43:09+00:00,0.0105622304188508,2026-05-12,0.005228772241253961,0.005228772241253961,0.9400072584914712,0.004915083859777441
2054241569511985219,kaylyn_0x,ai_tech,AI / 大模型,2026-05-12 16:45:30+00:00,0.0105622304188508,2026-05-12,0.007408268941521726,0.007408268941521726,0.7030975114131134,0.005208735456662985
2054245645830271245,huangyun_122,ai_tech,AI / 大模型,2026-05-12 17:01:42+00:00,0.0105622304188508,2026-05-12,0.005908139912706267,0.005908139912706267,0.37156355643248307,0.0021952494778658405
2054349368686227834,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-12 23:53:52+00:00,0.0105622304188508,2026-05-12,0.0074943351896435235,0.0074943351896435235,2.91180703861623,0.02182205795495331
2054351120273698903,laozhang2579,ai_tech,AI / 大模型,2026-05-13 00:00:49+00:00,0.0071077162744499,2026-05-13,0.0068949601928270455,0.0068949601928270455,0.7466879474879752,0.00514838367439332
2054352416393269477,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-13 00:05:58+00:00,0.0071077162744499,2026-05-13,0.006461750206225353,0.006461750206225353,2.91180703861623,0.018815369732266857
2054359706001662340,lukfan,ai_tech,AI / 大模型,2026-05-13 00:34:56+00:00,0.0071077162744499,2026-05-13,-0.0008502601246703672,-0.0008502601246703672,0.25464221837358075,-0.00021651212434065963
2054367959452463438,IndieDevHailey,ai_tech,AI / 大模型,2026-05-13 01:07:44+00:00,0.0071077162744499,2026-05-13,0.0042185341068123215,0.0042185341068123215,1.3837912309017721,0.0058375705042669306
2054379504345448656,Jason_Young1231,ai_tech,AI / 大模型,2026-05-13 01:53:37+00:00,0.0071077162744499,2026-05-13,0.0006786943149207853,0.0006786943149207853,0.22314355131420976,0.0001514462596881887
2054384963672576238,lukfan,ai_tech,AI / 大模型,2026-05-13 02:15:18+00:00,0.0071077162744499,2026-05-13,-0.003130420638642388,-0.003130420638642388,0.25464221837358075,-0.0007971372558663391
2054386235867812240,IndieDevHailey,ai_tech,AI / 大模型,2026-05-13 02:20:21+00:00,0.0071077162744499,2026-05-13,-0.0006319228322096181,-0.0006319228322096181,1.3837912309017721,-0.0008744492738182814
2054395966086869128,aigclink,ai_tech,AI / 大模型,2026-05-13 02:59:01+00:00,0.0071077162744499,2026-05-13,0.009029861222344174,0.009029861222344174,0.10436001532424277,0.0009423564555396236
2054396083330335042,lukfan,ai_tech,AI / 大模型,2026-05-13 02:59:29+00:00,0.0071077162744499,2026-05-13,0.0006415609697142189,0.0006415609697142189,0.25464221837358075,0.00016336850854993434
2054396871238627631,Jason_Young1231,ai_tech,AI / 大模型,2026-05-13 03:02:37+00:00,0.0071077162744499,2026-05-13,0.007069318982717586,0.007069318982717586,0.22314355131420976,0.0015774729431765589
2054397370499264995,lukfan,ai_tech,AI / 大模型,2026-05-13 03:04:36+00:00,0.0071077162744499,2026-05-13,0.0014312061328477926,0.0014312061328477926,0.25464221837358075,0.0003644455046182356
2054407031399051480,victor_wu,ai_tech,AI / 大模型,2026-05-13 03:42:59+00:00,0.0071077162744499,2026-05-13,0.002784207998951598,0.002784207998951598,0.9400072584914712,0.0026171757281645163
2054411046233002063,huangyun_122,ai_tech,AI / 大模型,2026-05-13 03:58:57+00:00,0.0071077162744499,2026-05-13,0.00500812827809125,0.00500812827809125,0.37156355643248307,0.0018608379540776725
2054416247471686093,laozhang2579,ai_tech,AI / 大模型,2026-05-13 04:19:37+00:00,0.0071077162744499,2026-05-13,0.010499789366009597,0.010499789366009597,0.7466879474879752,0.007840066170761774
2054418437334864278,0xcryptowizard,crypto,加密,2026-05-13 04:28:19+00:00,0.0223788764707975,2026-05-13,0.00414954622583391,0.00414954622583391,3.2895206644375325,0.01365001805791942
2054439893485724067,kaylyn_0x,ai_tech,AI / 大模型,2026-05-13 05:53:34+00:00,0.0071077162744499,2026-05-13,-0.0027812307495932225,-0.0027812307495932225,0.7030975114131134,-0.001955476418704623
2054469596137345293,jiayuan_jy,ai_tech,AI / 大模型,2026-05-13 07:51:36+00:00,0.0071077162744499,2026-05-13,0.0018784361734676463,0.0018784361734676463,0.13976194237515868,0.00026253388823159875
2054471086058963098,IndieDevHailey,ai_tech,AI / 大模型,2026-05-13 07:57:31+00:00,0.0071077162744499,2026-05-13,-0.0004203865347723124,-0.0004203865347723124,1.3837912309017721,-0.0005817272004071088
2054477462344724875,IndieDevHailey,ai_tech,AI / 大模型,2026-05-13 08:22:52+00:00,0.0071077162744499,2026-05-13,0.00017118225956901014,0.00017118225956901014,1.3837912309017721,0.0002368805096775472
2054500488717238275,aigclink,ai_tech,AI / 大模型,2026-05-13 09:54:21+00:00,0.0071077162744499,2026-05-13,0.007610410723932508,0.007610410723932508,0.10436001532424277,0.0007942225797733781
2054500525127897517,0xcryptowizard,crypto,加密,2026-05-13 09:54:30+00:00,0.0223788764707975,2026-05-13,0.020747302601586068,0.020747302601586068,3.2895206644375325,0.06824868063925595
2054504955432558860,laozhang2579,ai_tech,AI / 大模型,2026-05-13 10:12:06+00:00,0.0071077162744499,2026-05-13,0.005246273870323814,0.005246273870323814,0.7466879474879752,0.003917329468191884
2054511171676303402,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-13 10:36:48+00:00,0.0071077162744499,2026-05-13,0.0061728392361024035,0.0061728392361024035,2.91180703861623,0.01797411673592941
2054520549997523153,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-13 11:14:04+00:00,0.0071077162744499,2026-05-13,-0.0005712365181846178,-0.0005712365181846178,2.91180703861623,-0.001663330514364598
2054526457863385449,kaylyn_0x,ai_tech,AI / 大模型,2026-05-13 11:37:33+00:00,0.0071077162744499,2026-05-13,0.011611181494630217,0.011611181494630217,0.7030975114131134,0.0081637928134405
2054532279213735971,lukfan,ai_tech,AI / 大模型,2026-05-13 12:00:41+00:00,0.0071077162744499,2026-05-13,0.0016745525561785886,0.0016745525561785886,0.25464221837358075,0.000426411777688466
2054536746499702964,IndieDevHailey,ai_tech,AI / 大模型,2026-05-13 12:18:26+00:00,0.0071077162744499,2026-05-13,-0.0008775401125895839,-0.0008775401125895839,1.3837912309017721,-0.00121433231256602
2054552755990135292,laozhang2579,ai_tech,AI / 大模型,2026-05-13 13:22:03+00:00,0.0071077162744499,2026-05-13,-0.0025604957138188654,-0.0025604957138188654,0.7466879474879752,-0.0019118912891031665
2054558336654467384,haowue,ai_tech,AI / 大模型,2026-05-13 13:44:13+00:00,0.0071077162744499,2026-05-13,0.008009300447905742,0.008009300447905742,0.3293037471426004,0.002637492649486269
2054594633045508588,IndieDevHailey,ai_tech,AI / 大模型,2026-05-13 16:08:27+00:00,0.0071077162744499,2026-05-13,-0.0024664937233874118,-0.0024664937233874118,1.3837912309017721,-0.0034131123854977616
2054625006391558324,victor_wu,ai_tech,AI / 大模型,2026-05-13 18:09:09+00:00,0.0071077162744499,2026-05-13,0.006624783228722146,0.006624783228722146,0.9400072584914712,0.006227344320931381
2054683539564830887,mtrainier2020,ai_tech,AI / 大模型,2026-05-13 22:01:44+00:00,0.0071077162744499,2026-05-13,0.0010696274024237958,0.0010696274024237958,0.9042181506398859,0.0009671765116933895
2054686686823825514,mtrainier2020,ai_tech,AI / 大模型,2026-05-13 22:14:15+00:00,0.0071077162744499,2026-05-13,0.0031526820520305504,0.0031526820520305504,0.9042181506398859,0.002850712334642625
2054696326177157151,verysmallwoods,ai_tools,AI 工具 / Agent,2026-05-13 22:52:33+00:00,0.0071077162744499,2026-05-13,0.007188529455945495,0.007188529455945495,2.91180703861623,0.020931610667122187
2054699895341420829,mtrainier2020,ai_tech,AI / 大模型,2026-05-13 23:06:44+00:00,0.0071077162744499,2026-05-13,0.0028892392854653927,0.0028892392854653927,0.9042181506398859,0.0026125026034596226
2054722854349050286,lukfan,ai_tech,AI / 大模型,2026-05-14 00:37:58+00:00,-0.015087714031981,2026-05-14,-0.002811087975290674,-0.002811087975290674,0.25464221837358075,-0.0007158216780713148
2054728361117638944,laozhang2579,ai_tech,AI / 大模型,2026-05-14 00:59:50+00:00,-0.015087714031981,2026-05-14,0.0010248863000756588,0.0010248863000756588,0.7466879474879752,0.0007652702478120387
2054734274004402631,lukfan,ai_tech,AI / 大模型,2026-05-14 01:23:20+00:00,-0.015087714031981,2026-05-14,-0.00031591515274118336,-0.00031591515274118336,0.25464221837358075,-8.044533531184354e-05
2054749036029358313,boniusex,ai_tech,AI / 大模型,2026-05-14 02:22:00+00:00,-0.015087714031981,2026-05-14,-5.9220358896228294e-05,-5.9220358896228294e-05,0.09531017980432487,-5.644303054476169e-06
2054753204630683651,0xcryptowizard,crypto,加密,2026-05-14 02:38:34+00:00,-0.0244977136379759,2026-05-14,-0.010798461147584225,-0.010798461147584225,3.2895206644375325,-0.03552176108910414
2054757708545585559,mtrainier2020,ai_tech,AI / 大模型,2026-05-14 02:56:27+00:00,-0.015087714031981,2026-05-14,-0.0007652158711770373,-0.0007652158711770373,0.9042181506398859,-0.0006919220798759898
2054781068562104780,laozhang2579,ai_tech,AI / 大模型,2026-05-14 04:29:17+00:00,-0.015087714031981,2026-05-14,0.0011100661996933008,0.0011100661996933008,0.7466879474879752,0.0008288730522247675
2054784605870506015,IndieDevHailey,ai_tech,AI / 大模型,2026-05-14 04:43:20+00:00,-0.015087714031981,2026-05-14,-0.0011041574222840972,-0.0011041574222840972,1.3837912309017721,-0.0015279233584918387
2054796143612342476,boniusex,ai_tech,AI / 大模型,2026-05-14 05:29:11+00:00,-0.015087714031981,2026-05-14,-0.00679287959896046,-0.00679287959896046,0.09531017980432487,-0.0006474305759660516
2054819224489427392,bearliu,ai_tech,AI / 大模型,2026-05-14 07:00:54+00:00,-0.015087714031981,2026-05-14,-0.004399396800361398,-0.004399396800361398,0.11332868530700317,-0.0004985778555287935
2054820316120043541,laozhang2579,ai_tech,AI / 大模型,2026-05-14 07:05:14+00:00,-0.015087714031981,2026-05-14,-0.003455226555825977,-0.003455226555825977,0.7466879474879752,-0.0025799760250756446
