event_date,industry,industry_label,etf,n_posts,n_kol,signal_raw,signal_lag1,fwd_ret,position_lag1,position_contemp,pnl_lag1,pnl_contemp,pnl_gross,pnl_net,equity_industry,strategy_mode,signal_name
2026-05-15,ai_tech,AI / 大模型,QQQ,133,31,-2.6224365713683078,-1.8800255865417022,-0.015087714031980998,-1.0,-1.0,0.015087714031980998,0.015087714031980998,0.015087714031980998,0.015087714031980998,1.0581383244417555,lag1,sig_kol_breadth_contrarian
2026-02-17,ai_tools,AI 工具 / Agent,QQQ,1,1,0.5169091105991007,,0.0074672039410965,0.0,1.0,0.0,0.0074672039410965,0.0,0.0,1.0,lag1,sig_kol_breadth_contrarian
2026-02-21,ai_tools,AI 工具 / Agent,QQQ,1,1,-2.6093342281630525,0.5169091105991007,-0.012154967656684,1.0,-1.0,-0.012154967656684,0.012154967656684,-0.012154967656684,-0.012654967656684,0.987345032343316,lag1,sig_kol_breadth_contrarian
2026-02-23,ai_tools,AI 工具 / Agent,QQQ,1,1,-2.6093342281630525,-2.6093342281630525,0.0107414908833287,-1.0,-1.0,-0.0107414908833287,-0.0107414908833287,-0.0107414908833287,-0.011741490883328699,0.9757521296473571,lag1,sig_kol_breadth_contrarian
2026-02-25,ai_tools,AI 工具 / Agent,QQQ,1,1,0.6481586222757023,-2.6093342281630525,-0.0120645595597882,-1.0,1.0,0.0120645595597882,-0.0120645595597882,0.0120645595597882,0.0120645595597882,0.9875241493310778,lag1,sig_kol_breadth_contrarian
2026-03-04,ai_tools,AI 工具 / Agent,QQQ,1,1,-2.248985171253735,0.6481586222757023,-0.0030128296914716,1.0,-1.0,-0.0030128296914716,0.0030128296914716,-0.0030128296914716,-0.0040128296914715995,0.9835613831035968,lag1,sig_kol_breadth_contrarian
2026-03-06,ai_tools,AI 工具 / Agent,QQQ,1,1,-0.6523335570407631,-2.248985171253735,-0.0150432309224466,-1.0,-1.0,0.0150432309224466,0.0150432309224466,0.0150432309224466,0.014043230922446599,0.9973737627329214,lag1,sig_kol_breadth_contrarian
2026-03-15,ai_tools,AI 工具 / Agent,QQQ,1,1,0.23327447999777687,-0.6523335570407631,0.0112174066813253,-1.0,1.0,-0.0112174066813253,0.0112174066813253,-0.0112174066813253,-0.0112174066813253,0.9861858156230626,lag1,sig_kol_breadth_contrarian
2026-03-16,ai_tools,AI 工具 / Agent,QQQ,1,1,-0.6523335570407631,0.23327447999777687,0.0048802767196804,1.0,-1.0,0.0048802767196804,-0.0048802767196804,0.0048802767196804,0.0038802767196803997,0.9900124894847038,lag1,sig_kol_breadth_contrarian
2026-04-22,ai_tools,AI 工具 / Agent,QQQ,1,1,-1.153780129210315,-0.6523335570407631,-0.0056326456990668,-1.0,-1.0,0.0056326456990668,0.0056326456990668,0.0056326456990668,0.0046326456990668,0.9945988665861375,lag1,sig_kol_breadth_contrarian
2026-04-24,ai_tools,AI 工具 / Agent,QQQ,4,1,-0.34913386709904126,-1.153780129210315,0.0191274788915629,-1.0,-1.0,-0.0191274788915629,-0.0191274788915629,-0.0191274788915629,-0.0191274788915629,0.9755746977599388,lag1,sig_kol_breadth_contrarian
2026-04-25,ai_tools,AI 工具 / Agent,QQQ,1,1,-1.15101105690021,-0.34913386709904126,0.0005271669328243,-1.0,-1.0,-0.0005271669328243,-0.0005271669328243,-0.0005271669328243,-0.0005271669328243,0.9750604070387797,lag1,sig_kol_breadth_contrarian
2026-04-29,ai_tools,AI 工具 / Agent,QQQ,1,1,-1.153780129210315,-1.15101105690021,0.0093262736246331,-1.0,-1.0,-0.0093262736246331,-0.0093262736246331,-0.0093262736246331,-0.0093262736246331,0.9659667268821899,lag1,sig_kol_breadth_contrarian
2026-04-30,ai_tools,AI 工具 / Agent,QQQ,2,1,-1.1528571051069467,-1.153780129210315,0.00946293484256295,-1.0,-1.0,-0.00946293484256295,-0.00946293484256295,-0.00946293484256295,-0.00946293484256295,0.9568258466856199,lag1,sig_kol_breadth_contrarian
2026-05-01,ai_tools,AI 工具 / Agent,QQQ,1,1,-0.6641158423734572,-1.1528571051069467,0.0095995960604928,-1.0,-1.0,-0.0095995960604928,-0.0095995960604928,-0.0095995960604928,-0.0095995960604928,0.947640705057199,lag1,sig_kol_breadth_contrarian
2026-05-02,ai_tools,AI 工具 / Agent,QQQ,1,1,-1.153780129210315,-0.6641158423734572,-0.0018838826451929,-1.0,-1.0,0.0018838826451929,0.0018838826451929,0.0018838826451929,0.0018838826451929,0.9494259489353345,lag1,sig_kol_breadth_contrarian
2026-05-07,ai_tools,AI 工具 / Agent,QQQ,1,1,-0.923485615419936,-1.153780129210315,0.0234408408929045,-1.0,-1.0,-0.0234408408929045,-0.0234408408929045,-0.0234408408929045,-0.0234408408929045,0.9271706063267464,lag1,sig_kol_breadth_contrarian
2026-05-08,ai_tools,AI 工具 / Agent,QQQ,2,1,-0.07080555458352007,-0.923485615419936,0.01316861414972955,-1.0,-1.0,-0.01316861414972955,-0.01316861414972955,-0.01316861414972955,-0.01316861414972955,0.9149610543610587,lag1,sig_kol_breadth_contrarian
2026-05-09,ai_tools,AI 工具 / Agent,QQQ,3,2,0.49451738948062146,-0.07080555458352007,0.0028963874065546006,-1.0,1.0,-0.0028963874065546006,0.0028963874065546006,-0.0028963874065546006,-0.0028963874065546006,0.9123109726857194,lag1,sig_kol_breadth_contrarian
2026-05-10,ai_tools,AI 工具 / Agent,QQQ,1,1,0.1131192931909171,0.49451738948062146,0.0028963874065546,1.0,1.0,0.0028963874065546,0.0028963874065546,0.0028963874065546,0.0018963874065546001,0.914041067725182,lag1,sig_kol_breadth_contrarian
2026-05-12,ai_tools,AI 工具 / Agent,QQQ,4,2,0.35010616134292516,0.1131192931909171,-0.0037207975026103002,1.0,1.0,-0.0037207975026103002,-0.0037207975026103002,-0.0037207975026103002,-0.0037207975026103002,0.9106401060031069,lag1,sig_kol_breadth_contrarian
2026-05-13,ai_tools,AI 工具 / Agent,QQQ,5,2,0.020244050216954183,0.35010616134292516,0.00848952193221026,1.0,1.0,0.00848952193221026,0.00848952193221026,0.00848952193221026,0.00848952193221026,0.9183710051553705,lag1,sig_kol_breadth_contrarian
2026-05-14,ai_tools,AI 工具 / Agent,QQQ,10,3,-2.035155856910834,0.020244050216954183,-0.015087714031981,1.0,-1.0,-0.015087714031981,0.015087714031981,-0.015087714031981,-0.015087714031981,0.9045148860543234,lag1,sig_kol_breadth_contrarian
2026-05-15,ai_tools,AI 工具 / Agent,QQQ,12,3,-2.2224993201334198,-2.035155856910834,-0.015087714031981,-1.0,-1.0,0.015087714031981,0.015087714031981,0.015087714031981,0.014087714031980999,0.9172574331067266,lag1,sig_kol_breadth_contrarian
2026-05-14,consumer_tech,消费科技,QQQ,7,1,-0.4262064818377288,,-0.015087714031981,0.0,-1.0,-0.0,0.015087714031981,-0.0,-0.0,1.0,lag1,sig_kol_breadth_contrarian
2026-05-15,consumer_tech,消费科技,QQQ,6,2,-0.8561662996098853,-0.4262064818377288,-0.015087714031981,-1.0,-1.0,0.015087714031981,0.015087714031981,0.015087714031981,0.014587714031981,1.014587714031981,lag1,sig_kol_breadth_contrarian
2026-03-28,crypto,加密,BTC-USD,2,1,0.28626168551678266,,-0.0055002278852636,0.0,1.0,-0.0,-0.0055002278852636,-0.0,-0.0,1.0,lag1,sig_kol_breadth_contrarian
2026-03-29,crypto,加密,BTC-USD,1,1,0.23066565937833924,0.28626168551678266,0.0111670731548418,1.0,1.0,0.0111670731548418,0.0111670731548418,0.0111670731548418,0.0106670731548418,1.0106670731548417,lag1,sig_kol_breadth_contrarian
2026-03-31,crypto,加密,BTC-USD,3,1,0.10558982401321021,0.23066565937833924,-0.0022680682914228,1.0,1.0,-0.0022680682914228,-0.0022680682914228,-0.0022680682914228,-0.0022680682914228,1.0083748112130342,lag1,sig_kol_breadth_contrarian
2026-04-04,crypto,加密,BTC-USD,1,1,0.2998409996776511,0.10558982401321021,0.0251355305690601,1.0,1.0,0.0251355305690601,0.0251355305690601,0.0251355305690601,0.0251355305690601,1.0337208471053496,lag1,sig_kol_breadth_contrarian
2026-04-13,crypto,加密,BTC-USD,1,1,0.2654969046698942,0.2998409996776511,-0.004068372317531,1.0,1.0,-0.004068372317531,-0.004068372317531,-0.004068372317531,-0.004068372317531,1.0295152858269316,lag1,sig_kol_breadth_contrarian
2026-04-14,crypto,加密,BTC-USD,1,1,0.28802760529555027,0.2654969046698942,0.0084046269048743,1.0,1.0,0.0084046269048743,0.0084046269048743,0.0084046269048743,0.0084046269048743,1.038167977697172,lag1,sig_kol_breadth_contrarian
2026-04-20,crypto,加密,BTC-USD,1,1,0.2977706109715097,0.28802760529555027,0.0063296958930805,1.0,1.0,0.0063296958930805,0.0063296958930805,0.0063296958930805,0.0063296958930805,1.0447392652819294,lag1,sig_kol_breadth_contrarian
2026-04-23,crypto,加密,BTC-USD,1,1,0.09292391663446296,0.2977706109715097,-0.0103954453523936,1.0,1.0,-0.0103954453523936,-0.0103954453523936,-0.0103954453523936,-0.0103954453523936,1.0338787353421912,lag1,sig_kol_breadth_contrarian
2026-04-24,crypto,加密,BTC-USD,1,1,0.21702545143199603,0.09292391663446296,0.0020231423764509,1.0,1.0,0.0020231423764509,0.0020231423764509,0.0020231423764509,0.0020231423764509,1.0359704192237735,lag1,sig_kol_breadth_contrarian
2026-05-01,crypto,加密,BTC-USD,4,2,-0.19886796253674097,0.21702545143199603,0.0061173716726998,1.0,-1.0,0.0061173716726998,-0.0061173716726998,0.0061173716726998,0.0061173716726998,1.042307835320088,lag1,sig_kol_breadth_contrarian
2026-05-03,crypto,加密,BTC-USD,2,1,0.28650526065868165,-0.19886796253674097,0.0164210441710659,-1.0,1.0,-0.0164210441710659,0.0164210441710659,-0.0164210441710659,-0.0174210441710659,1.0241497444811287,lag1,sig_kol_breadth_contrarian
2026-05-05,crypto,加密,BTC-USD,2,2,-1.4336170171913618,0.28650526065868165,0.0061842923164892,1.0,-1.0,0.0061842923164892,-0.0061842923164892,0.0061842923164892,0.0051842923164892,1.0294592361323764,lag1,sig_kol_breadth_contrarian
2026-05-06,crypto,加密,BTC-USD,2,2,-0.5906624806053205,-1.4336170171913618,-0.0174085968313082,-1.0,-1.0,0.0174085968313082,0.0174085968313082,0.0174085968313082,0.0164085968313082,1.046351217692339,lag1,sig_kol_breadth_contrarian
2026-05-07,crypto,加密,BTC-USD,3,1,-0.48736770217814546,-0.5906624806053205,0.0022093920105095,-1.0,-1.0,-0.0022093920105095,-0.0022093920105095,-0.0022093920105095,-0.0022093920105095,1.0440394176717827,lag1,sig_kol_breadth_contrarian
2026-05-08,crypto,加密,BTC-USD,9,4,-0.1531706752757442,-0.48736770217814546,0.0059561145630133,-1.0,-1.0,-0.0059561145630133,-0.0059561145630133,-0.0059561145630133,-0.0059561145630133,1.037820999291828,lag1,sig_kol_breadth_contrarian
2026-05-09,crypto,加密,BTC-USD,3,3,-0.34261169801144803,-0.1531706752757442,0.0182802215081221,-1.0,-1.0,-0.0182802215081221,-0.0182802215081221,-0.0182802215081221,-0.0182802215081221,1.0188494015389926,lag1,sig_kol_breadth_contrarian
2026-05-10,crypto,加密,BTC-USD,1,1,-0.526785113211611,-0.34261169801144803,-0.0049992471786796,-1.0,-1.0,0.0049992471786796,0.0049992471786796,0.0049992471786796,0.0049992471786796,1.0239428815351357,lag1,sig_kol_breadth_contrarian
2026-05-11,crypto,加密,BTC-USD,5,3,-0.8370785695777624,-0.526785113211611,-0.015304426194186403,-1.0,-1.0,0.015304426194186403,0.015304426194186403,0.015304426194186403,0.015304426194186403,1.0396137397926526,lag1,sig_kol_breadth_contrarian
2026-05-12,crypto,加密,BTC-USD,4,2,0.8161766215282754,-0.8370785695777624,-0.0149156611043906,-1.0,1.0,0.0149156611043906,-0.0149156611043906,0.0149156611043906,0.0149156611043906,1.055120266014868,lag1,sig_kol_breadth_contrarian
2026-05-13,crypto,加密,BTC-USD,7,5,-0.2942878536350061,0.8161766215282754,0.0223788764707975,1.0,-1.0,0.0223788764707975,-0.0223788764707975,0.0223788764707975,0.0213788764707975,1.0776775518438346,lag1,sig_kol_breadth_contrarian
2026-05-14,crypto,加密,BTC-USD,23,7,-2.027912580516048,-0.2942878536350061,-0.0244977136379759,-1.0,-1.0,0.0244977136379759,0.0244977136379759,0.0244977136379759,0.023497713637975898,1.103000510351136,lag1,sig_kol_breadth_contrarian
2026-05-15,crypto,加密,BTC-USD,36,6,-4.533452144030949,-2.027912580516048,-0.0118160267665125,-1.0,-1.0,0.0118160267665125,0.0118160267665125,0.0118160267665125,0.0118160267665125,1.1160335939049222,lag1,sig_kol_breadth_contrarian
2026-05-16,crypto,加密,BTC-USD,39,9,-4.603485267930059,-4.533452144030949,0.0030410494175279,-1.0,-1.0,-0.0030410494175279,-0.0030410494175279,-0.0030410494175279,-0.0030410494175279,1.112639680594236,lag1,sig_kol_breadth_contrarian
2026-05-14,semiconductor,半导体,SOXX,2,1,-1.4304049630505635,,-0.0405826822901672,0.0,-1.0,-0.0,0.0405826822901672,-0.0,-0.0,1.0,lag1,sig_kol_breadth_contrarian
2026-05-15,semiconductor,半导体,SOXX,5,1,-0.5124234948840071,-1.4304049630505635,-0.0405826822901672,-1.0,-1.0,0.0405826822901672,0.0405826822901672,0.0405826822901672,0.0400826822901672,1.0400826822901672,lag1,sig_kol_breadth_contrarian
